used,year,doy,sod,time,ref_clock,n_isb,n_unknowns,x_m,y_m,z_m,clock_m,gps_isb_m,gal_isb_m,glo_isb_m,geo_isb_m,bds_isb_m,qzss_isb_m,irnss_isb_m
1,2015,006,19435.00,05:23:55.00,GPS,0,4,4637950.9491,121207.2446,4362375.2504,2522268.6790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19440.00,05:24:00.00,GPS,0,4,4637949.9333,121206.9470,4362375.7745,2522268.2932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19445.00,05:24:05.00,GPS,0,4,4637950.6762,121207.1506,4362375.7724,2522268.9229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19450.00,05:24:10.00,GPS,0,4,4637950.7654,121206.8829,4362374.8349,2522268.3934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19455.00,05:24:15.00,GPS,0,4,4637949.2562,121207.1251,4362375.6223,2522268.1629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19460.00,05:24:20.00,GPS,0,4,4637951.0391,121207.1235,4362375.5971,2522268.9207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19465.00,05:24:25.00,GPS,0,4,4637950.6395,121207.1625,4362376.2166,2522268.8590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19470.00,05:24:30.00,GPS,0,4,4637950.8396,121206.9373,4362376.6654,2522269.4776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19475.00,05:24:35.00,GPS,0,4,4637951.3352,121207.0429,4362375.9507,2522269.3130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19480.00,05:24:40.00,GPS,0,4,4637950.9348,121206.9509,4362375.4211,2522268.9251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19485.00,05:24:45.00,GPS,0,4,4637950.7420,121206.6641,4362375.8477,2522269.0761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19490.00,05:24:50.00,GPS,0,4,4637950.0716,121206.7313,4362375.4890,2522268.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19495.00,05:24:55.00,GPS,0,4,4637950.5042,121207.2040,4362375.6526,2522268.8879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19500.00,05:25:00.00,GPS,0,4,4637950.1037,121207.2623,4362375.2855,2522268.3688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19505.00,05:25:05.00,GPS,0,4,4637949.2798,121207.1152,4362375.7621,2522268.0301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19510.00,05:25:10.00,GPS,0,4,4637949.8882,121206.8657,4362375.7480,2522268.4974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19515.00,05:25:15.00,GPS,0,4,4637948.9696,121207.3392,4362375.1915,2522267.6338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19520.00,05:25:20.00,GPS,0,4,4637950.0609,121207.8064,4362375.4578,2522268.3897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19525.00,05:25:25.00,GPS,0,4,4637950.1098,121207.0454,4362375.4367,2522268.4351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19530.00,05:25:30.00,GPS,0,4,4637949.1904,121207.0851,4362375.6312,2522268.1781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19535.00,05:25:35.00,GPS,0,4,4637950.0100,121207.4014,4362375.4111,2522268.3406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19540.00,05:25:40.00,GPS,0,4,4637950.5165,121207.4317,4362375.2555,2522268.7280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19545.00,05:25:45.00,GPS,0,4,4637949.7218,121207.3916,4362374.9140,2522267.9058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19550.00,05:25:50.00,GPS,0,4,4637948.8316,121207.2780,4362375.1700,2522267.5290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19555.00,05:25:55.00,GPS,0,4,4637949.8330,121207.1480,4362374.8461,2522267.9103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19560.00,05:26:00.00,GPS,0,4,4637949.9756,121207.5709,4362375.2616,2522268.2994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19565.00,05:26:05.00,GPS,0,4,4637950.7242,121207.5744,4362374.8945,2522268.5056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19570.00,05:26:10.00,GPS,0,4,4637949.5710,121207.5229,4362375.2263,2522268.1661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19575.00,05:26:15.00,GPS,0,4,4637949.7161,121207.5941,4362375.5570,2522268.3447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19580.00,05:26:20.00,GPS,0,4,4637950.6036,121207.0049,4362375.7227,2522268.5211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19585.00,05:26:25.00,GPS,0,4,4637950.4892,121207.4630,4362375.7157,2522268.5459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19590.00,05:26:30.00,GPS,0,4,4637950.3129,121206.8585,4362375.2856,2522268.4167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19595.00,05:26:35.00,GPS,0,4,4637950.2984,121207.0241,4362375.7991,2522268.8066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19600.00,05:26:40.00,GPS,0,4,4637950.6190,121207.3621,4362375.1905,2522268.6929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19605.00,05:26:45.00,GPS,0,4,4637950.6616,121207.0466,4362374.8232,2522268.5094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19610.00,05:26:50.00,GPS,0,4,4637950.0029,121207.6921,4362375.5957,2522268.4703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19615.00,05:26:55.00,GPS,0,4,4637950.2689,121207.5003,4362374.9855,2522268.1351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19620.00,05:27:00.00,GPS,0,4,4637950.5690,121207.6176,4362374.2186,2522267.9389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19625.00,05:27:05.00,GPS,0,4,4637950.3118,121207.0892,4362375.5091,2522268.5802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19630.00,05:27:10.00,GPS,0,4,4637950.9481,121207.0995,4362375.7335,2522269.0385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19635.00,05:27:15.00,GPS,0,4,4637949.7471,121207.4443,4362375.4647,2522268.3401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19640.00,05:27:20.00,GPS,0,4,4637950.4308,121206.8856,4362374.7845,2522268.4512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19645.00,05:27:25.00,GPS,0,4,4637950.7236,121207.1326,4362376.1793,2522269.0790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19650.00,05:27:30.00,GPS,0,4,4637950.3109,121207.0720,4362375.7236,2522268.7556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19655.00,05:27:35.00,GPS,0,4,4637950.8187,121207.3576,4362376.0629,2522268.8326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19660.00,05:27:40.00,GPS,0,4,4637950.8915,121207.4502,4362375.0999,2522268.5280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19665.00,05:27:45.00,GPS,0,4,4637950.6157,121206.8304,4362374.9992,2522268.5511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19670.00,05:27:50.00,GPS,0,4,4637950.9993,121207.2003,4362375.4910,2522269.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19675.00,05:27:55.00,GPS,0,4,4637950.5332,121207.3330,4362374.7640,2522268.1766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19680.00,05:28:00.00,GPS,0,4,4637949.9336,121207.3085,4362374.9513,2522268.0469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19685.00,05:28:05.00,GPS,0,4,4637950.0900,121207.1095,4362374.8081,2522268.1161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19690.00,05:28:10.00,GPS,0,4,4637950.3493,121206.8902,4362375.2727,2522268.3062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19695.00,05:28:15.00,GPS,0,4,4637950.3940,121206.9290,4362375.1203,2522268.3988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19700.00,05:28:20.00,GPS,0,4,4637950.8881,121207.2043,4362374.8801,2522268.3348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19705.00,05:28:25.00,GPS,0,4,4637950.9451,121206.6493,4362375.8102,2522269.1140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19710.00,05:28:30.00,GPS,0,4,4637950.3702,121207.1801,4362375.2420,2522268.5536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19715.00,05:28:35.00,GPS,0,4,4637951.3141,121207.0694,4362375.5649,2522269.1616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19720.00,05:28:40.00,GPS,0,4,4637950.1966,121207.2734,4362374.8631,2522268.3076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19725.00,05:28:45.00,GPS,0,4,4637949.5789,121207.3083,4362373.6209,2522267.2712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19730.00,05:28:50.00,GPS,0,4,4637950.2328,121206.9816,4362375.4298,2522268.5141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19735.00,05:28:55.00,GPS,0,4,4637949.1869,121207.4815,4362374.7863,2522267.4984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19740.00,05:29:00.00,GPS,0,4,4637949.1099,121207.0831,4362373.9507,2522267.4835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19745.00,05:29:05.00,GPS,0,4,4637950.2691,121207.0303,4362375.1271,2522268.4655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19750.00,05:29:10.00,GPS,0,4,4637950.1339,121206.8134,4362374.8770,2522268.2111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19755.00,05:29:15.00,GPS,0,4,4637950.0960,121207.2937,4362375.3130,2522268.4373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19760.00,05:29:20.00,GPS,0,4,4637950.5600,121206.8690,4362376.4105,2522269.2209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19765.00,05:29:25.00,GPS,0,4,4637950.1953,121206.8653,4362375.1833,2522268.4772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19770.00,05:29:30.00,GPS,0,4,4637950.8342,121207.0356,4362375.1293,2522268.7257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19775.00,05:29:35.00,GPS,0,4,4637950.5587,121207.0417,4362375.5965,2522268.9244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19780.00,05:29:40.00,GPS,0,4,4637950.6089,121206.7429,4362376.5669,2522269.4358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19785.00,05:29:45.00,GPS,0,4,4637950.8134,121207.1454,4362375.7852,2522269.1428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19790.00,05:29:50.00,GPS,0,4,4637950.8033,121206.9544,4362375.6947,2522269.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19795.00,05:29:55.00,GPS,0,4,4637950.1935,121207.0444,4362374.7872,2522268.3376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19800.00,05:30:00.00,GPS,0,4,4637950.5501,121206.7836,4362375.0661,2522268.4526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19805.00,05:30:05.00,GPS,0,4,4637951.5849,121206.8108,4362375.4299,2522269.1872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19810.00,05:30:10.00,GPS,0,4,4637950.4804,121207.0327,4362375.1008,2522268.4759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19815.00,05:30:15.00,GPS,0,4,4637951.1252,121206.9971,4362374.5456,2522268.6511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19820.00,05:30:20.00,GPS,0,4,4637949.8607,121207.2554,4362374.8616,2522268.1113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19825.00,05:30:25.00,GPS,0,4,4637949.9307,121207.7213,4362375.0870,2522268.3539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19830.00,05:30:30.00,GPS,0,4,4637950.6501,121207.0125,4362374.4009,2522268.1678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19835.00,05:30:35.00,GPS,0,4,4637951.4775,121207.5064,4362374.9364,2522268.8631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19840.00,05:30:40.00,GPS,0,4,4637950.6168,121207.2905,4362375.6749,2522268.7181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19845.00,05:30:45.00,GPS,0,4,4637949.1444,121207.1265,4362375.1252,2522268.0456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19850.00,05:30:50.00,GPS,0,4,4637950.1552,121207.2399,4362376.2800,2522268.8084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19855.00,05:30:55.00,GPS,0,4,4637950.5722,121207.1347,4362375.2779,2522268.7823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19860.00,05:31:00.00,GPS,0,4,4637949.3989,121207.2309,4362374.9660,2522267.8581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19865.00,05:31:05.00,GPS,0,4,4637950.2321,121207.0285,4362375.1074,2522268.5205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19870.00,05:31:10.00,GPS,0,4,4637950.8157,121207.0575,4362375.8559,2522268.9753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19875.00,05:31:15.00,GPS,0,4,4637949.9838,121207.3834,4362375.2970,2522268.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19880.00,05:31:20.00,GPS,0,4,4637950.0452,121207.4050,4362375.9086,2522268.6930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19885.00,05:31:25.00,GPS,0,4,4637950.3288,121207.3902,4362375.0783,2522268.2769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19890.00,05:31:30.00,GPS,0,4,4637950.4293,121207.0061,4362374.9405,2522268.4638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19895.00,05:31:35.00,GPS,0,4,4637950.1382,121207.2508,4362374.6489,2522268.1549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19900.00,05:31:40.00,GPS,0,4,4637949.7968,121207.1097,4362375.2705,2522268.3445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19905.00,05:31:45.00,GPS,0,4,4637950.3106,121207.3288,4362375.5626,2522268.6083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19910.00,05:31:50.00,GPS,0,4,4637950.4802,121207.2659,4362374.5538,2522268.4565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19915.00,05:31:55.00,GPS,0,4,4637950.4565,121207.3793,4362376.0168,2522268.8382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19920.00,05:32:00.00,GPS,0,4,4637950.5581,121207.3081,4362375.0343,2522268.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19925.00,05:32:05.00,GPS,0,4,4637949.7729,121207.6938,4362374.6505,2522267.8495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19930.00,05:32:10.00,GPS,0,4,4637949.8761,121206.9757,4362375.3346,2522268.2381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19935.00,05:32:15.00,GPS,0,4,4637950.1510,121207.3701,4362374.7738,2522268.2531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19940.00,05:32:20.00,GPS,0,4,4637950.4563,121206.9064,4362376.0830,2522268.7571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19945.00,05:32:25.00,GPS,0,4,4637949.6557,121207.1781,4362374.7506,2522268.0169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19950.00,05:32:30.00,GPS,0,4,4637950.3327,121207.1117,4362375.7017,2522268.6029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19955.00,05:32:35.00,GPS,0,4,4637949.7461,121207.2536,4362375.6320,2522268.2147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19960.00,05:32:40.00,GPS,0,4,4637949.7346,121207.3853,4362375.4272,2522268.5595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19965.00,05:32:45.00,GPS,0,4,4637950.1908,121206.8550,4362375.1746,2522268.3857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19970.00,05:32:50.00,GPS,0,4,4637950.0160,121206.9961,4362375.0613,2522268.2513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19975.00,05:32:55.00,GPS,0,4,4637950.4178,121207.1160,4362375.1873,2522268.4232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19980.00,05:33:00.00,GPS,0,4,4637949.8616,121207.1160,4362375.2826,2522268.3309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19985.00,05:33:05.00,GPS,0,4,4637950.2180,121206.8684,4362375.0356,2522268.5114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19990.00,05:33:10.00,GPS,0,4,4637950.8567,121207.6013,4362375.6077,2522268.9696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,19995.00,05:33:15.00,GPS,0,4,4637950.7056,121207.0925,4362376.2112,2522269.2889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20000.00,05:33:20.00,GPS,0,4,4637950.4251,121207.0179,4362375.7000,2522268.8209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20005.00,05:33:25.00,GPS,0,4,4637950.3585,121206.9168,4362375.8303,2522268.9020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20010.00,05:33:30.00,GPS,0,4,4637949.6725,121207.4411,4362375.6096,2522268.5489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20015.00,05:33:35.00,GPS,0,4,4637949.4833,121207.2923,4362375.0498,2522268.1075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20020.00,05:33:40.00,GPS,0,4,4637950.2074,121207.3421,4362375.7580,2522268.8097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20025.00,05:33:45.00,GPS,0,4,4637949.7739,121207.5748,4362374.5446,2522267.8424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20030.00,05:33:50.00,GPS,0,4,4637950.0263,121207.4350,4362375.5533,2522268.5923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20035.00,05:33:55.00,GPS,0,4,4637950.6566,121206.8597,4362375.7111,2522269.0407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20040.00,05:34:00.00,GPS,0,4,4637950.1565,121207.2288,4362375.6341,2522268.7706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20045.00,05:34:05.00,GPS,0,4,4637949.4976,121207.1380,4362374.2743,2522267.8592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20050.00,05:34:10.00,GPS,0,4,4637949.4332,121207.3103,4362375.3405,2522268.2437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20055.00,05:34:15.00,GPS,0,4,4637950.4875,121207.2061,4362375.1026,2522268.4846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20060.00,05:34:20.00,GPS,0,4,4637950.4309,121207.5236,4362375.7443,2522268.9259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20065.00,05:34:25.00,GPS,0,4,4637950.0481,121207.3758,4362374.8694,2522268.3657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20070.00,05:34:30.00,GPS,0,4,4637950.3626,121207.5103,4362375.6284,2522268.5868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20075.00,05:34:35.00,GPS,0,4,4637949.9101,121207.5908,4362374.5354,2522267.7365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20080.00,05:34:40.00,GPS,0,4,4637949.5238,121207.4462,4362375.1490,2522268.0738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20085.00,05:34:45.00,GPS,0,4,4637950.3102,121206.9824,4362375.3321,2522268.6604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20090.00,05:34:50.00,GPS,0,4,4637950.5138,121207.5919,4362375.2382,2522268.5499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20095.00,05:34:55.00,GPS,0,4,4637949.4290,121207.4215,4362375.2497,2522268.1179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20100.00,05:35:00.00,GPS,0,4,4637950.2296,121207.4129,4362375.2171,2522268.4267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20105.00,05:35:05.00,GPS,0,4,4637949.8796,121207.6412,4362374.6782,2522267.8858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20110.00,05:35:10.00,GPS,0,4,4637949.9285,121207.4265,4362374.7152,2522268.2903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20115.00,05:35:15.00,GPS,0,4,4637950.6882,121207.4365,4362375.2911,2522268.5555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20120.00,05:35:20.00,GPS,0,4,4637950.2362,121207.1771,4362376.2128,2522269.0357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20125.00,05:35:25.00,GPS,0,4,4637949.6564,121207.4561,4362374.8869,2522267.8958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20130.00,05:35:30.00,GPS,0,4,4637950.4660,121207.1340,4362375.2197,2522268.3777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20135.00,05:35:35.00,GPS,0,4,4637949.9726,121207.4414,4362375.2243,2522268.3847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20140.00,05:35:40.00,GPS,0,4,4637950.4234,121207.2107,4362375.4817,2522268.6715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20145.00,05:35:45.00,GPS,0,4,4637949.7052,121206.8583,4362375.3659,2522268.6076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20150.00,05:35:50.00,GPS,0,4,4637950.3454,121207.2127,4362375.3110,2522268.5290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20155.00,05:35:55.00,GPS,0,4,4637950.2346,121207.1820,4362375.7786,2522268.6953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20160.00,05:36:00.00,GPS,0,4,4637950.2740,121207.4914,4362375.2010,2522268.4635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20165.00,05:36:05.00,GPS,0,4,4637949.5927,121207.4583,4362374.1318,2522267.6372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20170.00,05:36:10.00,GPS,0,4,4637950.3489,121207.0524,4362375.4705,2522268.7929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20175.00,05:36:15.00,GPS,0,4,4637950.7568,121207.4026,4362375.4677,2522268.8833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20180.00,05:36:20.00,GPS,0,4,4637950.1514,121207.5898,4362374.4306,2522268.1318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20185.00,05:36:25.00,GPS,0,4,4637950.2615,121207.5975,4362374.3609,2522268.1293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20190.00,05:36:30.00,GPS,0,4,4637950.5206,121207.9639,4362375.5582,2522268.8118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20195.00,05:36:35.00,GPS,0,4,4637949.8211,121207.6732,4362374.3483,2522267.8267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,20200.00,05:36:40.00,GPS,0,4,4637950.2697,121207.6737,4362374.8715,2522268.4792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
